Id,Agency Holding Company,Agency Name,Disciplines,Website,Description,Locations,Street Address,Street Address 2,City,State,Zip Code,Main Phone,Employees,Client Industries,Client Relationships,Profile URL,Year Founded,
61485,,Involved Media,Media Buying & Planning,www.involvedmedia.com,media,"New York,NY",470 Seventh Avenue,,New York,NY,10018,(917) 841-3196,Nov-50,"colleges & universities, Financial Services, credit card, building materials & supplies, plumbing & HVAC equipment & services, Manufacturing, industrial equipment & machinery, accounting, consulting, law firms, health & fitness clubs & equipment, hotels, motels & resorts","Netspend, Penn State University, Beach Resorts, NordicTrack, Jackson Hewitt, Inc.",https://my.winmo.com/hubignite/agency_profile/61485,2019,
62940,Independent/Other,iNvolved Media,"Digital, SEO/SEM",involvedmedia.com,digital media,"New York,NY",298 5th Avenue,3rd Floor,New York,NY,10001,(917)-841-3196,Nov-50,restaurants,Black Angus Steakhouse,https://my.winmo.com/hubignite/agency_profile/62940,2008,
20821,,"Inwork, Inc.",Design,www.inworkinc.com,design firm,"Irvington,NY",Four South Astor Street,Suite Two,Irvington,NY,10533,(212) 844-0490,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/20821,1982,
57948,,"IOMEDIA, Inc.",Creative/Advertising,www.io-media.com,full-service creative agency,"New York,NY",640 West 28th Street,Ninth Floor,New York,NY,10001,(212) 352-1115,51-200,sports teams & leagues,Portland Timbers,https://my.winmo.com/hubignite/agency_profile/57948,1997,
58298,,iostudio,Digital,www.iostudio.com,creative marketing,"Nashville,TN",565 Marriott Drive,Suite 820,Nashville,TN,37214,(615) 256-6282,51-200,,,https://my.winmo.com/hubignite/agency_profile/58298,2001,
62906,Interpublic Group,IPG DXTRA Health,Public Relations,www.ipgdxtrahealth.com,Public Relations and Communications,"New York,NY",909 Third Avenue,,New York,NY,10022,,1001+,medical laboratories,Moderna Therapeutics,https://my.winmo.com/hubignite/agency_profile/62906,2001,
59823,,IPG Health,Creative/Advertising,www.ipghealth.com,"advertising, health care, pharma agency","New York,NY",622 Third Avenue,,New York,NY,10017,(646) 865-3246,1001+,pharmaceuticals & OTC drugs,"Pfizer, Inc.",https://my.winmo.com/hubignite/agency_profile/59823,1979,
62395,Interpublic Group,IPG MediaBrands,Media Buying & Planning,www.ipgmediabrands.com,media buying & planning,"New York,NY",100 West 33rd Street,Ninth Floor,New York,NY,10001,(646) 376-1850,1001+,"television & radio stations, Entertainment, insurance, pharmaceuticals & OTC drugs, appliances for the home, housewares, kitchenware & utensils, hand tools & accessories, airlines","Dyson, GEICO Corporation, GEICO.com, Bristol-Myers Squibb Company",https://my.winmo.com/hubignite/agency_profile/62395,2007,
61228,,IPG360,Creative/Advertising,ipg360.com,integrated,"Los Angeles,CA",11111 Santa Monica Boulevard,Suite 820,Los Angeles,CA,90025,(310) 405-7470,Nov-50,"Travel & Hospitality, vacation & travel planners, tour operators, Mobile App, Digital Business Provider",HotelPlanner,https://my.winmo.com/hubignite/agency_profile/61228,2017,
61098,,IPNY,Creative/Advertising,ipny.com,creative,"New York,NY",32 Old Slip,16th Floor,New York,NY,10005,(212) 488-4769,Nov-50,"non-profit organizations, fine arts: museums, theater, ballet, symphony",First Amendment Museum,https://my.winmo.com/hubignite/agency_profile/61098,2012,
16880,Dentsu,iProspect,SEO/SEM,www.iprospect.com,"search marketing, search engine optimization","Fort Worth,TX, Boston,MA, San Diego,CA, New York,NY, Los Angeles,CA, Chicago,IL, Toronto,ON, Vancouver,BC",1021 Foch Street,,Fort Worth,TX,76107,(817)-625-4157,201-500,"clothing manufacturers, shoe manufacturers, handbags, sunglasses, misc. accessories, jewelry & watches, luggage & briefcases, infant & youth apparel, retailers of apparel & accessories, Beverages, television & radio stations, programming content providers, televisions, stereos, DVDs, Blu-Ray, packaged foods, fds & bvrgs, department stores, specialty retailers, health & fitness clubs & equipment, computer hardware: systems, peripherals, PCs, laptops, computer hardware: components & parts, software, electrical components & devices, Telecommunications, communications equipment, satellites & transmission services, internet content providers, casino hotels, hotels, motels & resorts, Social Media, Mobile Marketing, Search & Social Advertising, Native/Content Advertising, Retail, Proximity & IoT Marketing, Sales Automation, Enablement & Intelligence, Marketing Automation & Campaign/Lead Management, Content Management System (CMS) & Web Experience Management, Business/Customer Intelligence & Data Science, iPaaS, Cloud/Data Integration & Tag Management, Audience/Marketing Data & Data Enhancement, Collaboration, Talent Management, Budgeting & Finance, Customer Relationship Management (CRM), Account Based Marketing (ABM)","Neiman Marcus Group, Inc., NeimanMarcus.com, Hilton Worldwide, Abercrombie & Fitch Company, Doubletree Hotels , Embassy Suites, Hilton Garden Inn, Hampton Inn & Suites, Homewood Suites, Home2 Suites, Hilton HHonors, LinkedIn Corporation, Carlsberg Group, Sonos, Inc., Gucci America, Inc., Cox Enterprises, Inc., Cox Communications, Inc., Microsoft Corporation, Microsoft Office 365, Journeys, Ferrero USA, Kinder, Nutella, Tic Tac, Ferrero Pralines, Ferrero Rocher",https://my.winmo.com/hubignite/agency_profile/16880,1996,
56036,,Ipsos,Market Research,www.ipsos-na.com,market research,"Toronto,ON",160 Bloor Street East,Third Floor,Toronto,ON,M4W 1B9,(416) 324-2900,1001+,,,https://my.winmo.com/hubignite/agency_profile/56036,1975,
62338,,Ipsos,Market Research,www.ipsos-na.com,market research,"New York,NY",360 Park Avenue South,17th Floor,New York,NY,10010,(212) 265-3200,1001+,,,https://my.winmo.com/hubignite/agency_profile/62338,1975,
62209,,Ipsos ASI,Market Research,www.ipsos-na.com,"market research, online","Cincinnati,OH",3505 Columbia Parkway,Suite 300,Cincinnati,OH,45226,(513) 872-4300,1001+,,,https://my.winmo.com/hubignite/agency_profile/62209,1975,
38271,,Ipsos Healthcare,Market Research,www.ipsos.com,market research,"Mahwah,NJ",1200 McArthur Boulevard,Third Floor,Mahwah,NJ,7430,(201) 529-5540,501-1000,,,https://my.winmo.com/hubignite/agency_profile/38271,1975,
61656,,IQ Solutions,Public Relations,www.iqsolutions.com,Public Relations & Communications,"Rockville,MD",11300 Rockville Pike,Suite 901,Rockville,MD,20852,(301) 984-1471,201-500,,,https://my.winmo.com/hubignite/agency_profile/61656,1993,
4136,,"Iridian Group, Inc.",Digital,www.iridiangroup.com,full service,"Omaha,NE",14450 Eagle Run Drive,Suite 120,Omaha,NE,68116,(402) 422-0150,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/4136,1987,
60085,Chiel Worldwide,Iris,Full Service/Integrated,www.iris-worldwide.com,integrated,"Chicago,IL",200 North LaSalle Street,Suite 2175,Chicago,IL,60601,(312) 239-0187,501-1000,"computer hardware: components & parts, software, services: IT consulting, systems integration, IT training",,https://my.winmo.com/hubignite/agency_profile/60085,2009,
39013,Chiel Worldwide,Iris,Full Service/Integrated,www.iris-worldwide.com,integrated,"New York,NY",632 Broadway,Fifth Floor,New York,NY,10012,(646) 257-2603,501-1000,"tractor trailer manufacturers, beer, wine, liquor, spirits, Consumer Electronics, personal computers & organizers, televisions, stereos, DVDs, Blu-Ray, credit card, packaged foods, pharmaceuticals & OTC drugs, cosmetics, perfume, toiletries & personal care items, fds & bvrgs, household cleaners & products, computer hardware: components & parts, cellular phones & wireless service providers",Finish Quantum,https://my.winmo.com/hubignite/agency_profile/39013,1999,
11628,Chiel Worldwide,Iris Atlanta,Creative/Advertising,www.iris-worldwide.com,advertising,"Atlanta,GA",112 Krog Street Northeast,Suite Four,Atlanta,GA,30307,(404) 816-9422,501-1000,"retailers of apparel & accessories, auto manufacturers, auto care, restaurants, hospitals, nursing homes, health care facilities, magazines, sporting goods & equipment, hotels, motels & resorts","Bentley Motors, Inc., Lamborghini, Wellstar Health System",https://my.winmo.com/hubignite/agency_profile/11628,2010,
59456,,Iron Design,Design,www.irondesign.com,design,"Ithaca,NY",120 North Aurora Street ,Suite 5A,Ithaca,NY,15850,(607) 275-9544,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/59456,1993,
59226,,Ironclad Marketing,Creative/Advertising,www.ironcladmktg.com,advertising,"Fargo,ND",4225 38th Street South,Suite 102,Fargo,ND,58104,(701) 373-0062,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59226,2009,
11469,,Ironmark,Branding,www.imk.ironmarkusa.com,full service,"Annapolis Junction,MD",9040 Junction Drive,,Annapolis Junction,MD,20701,(410)-792-8100,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/11469,1993,
57099,,IronSource,Mobile,www.is.com,"search marketing, search engine optimization","San Francisco,CA",353 Sacramento Street,Sixth Floor,San Francisco,CA,94111,(415)-766-6900,201-500,,,https://my.winmo.com/hubignite/agency_profile/57099,2007,
61564,,Isadora Agency,Creative/Advertising,isadoradigitalagency.com,website design agency,"Manhattan Beach,CA",1600 Rosecrans Avenue,,Manhattan Beach,CA,90266,(310) 560-4675,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61564,2009,
40874,,iSandbox Incorporated,Direct / Relationship,www.innovationsandbox.com,"direct marketing, full service","Richmond,VA",5310 Martell Road,Suite 116,Richmond,VA,23230,(804) 249-1762,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/40874,2004,
54863,,"ISM, Inc.",CRM,www.ismguide.com,"crm, customer interaction management","Bethesda,MD",6900 Wisconsin Avenue,Suite 605,Bethesda,MD,20815,(301) 656-8448,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/54863,1985,
19638,,Issues Management Group,Public Relations,www.issuesgroup.com,public relations firm,"Boston,MA",30 Winter Street,Sixth Floor,Boston,MA,2108,(617) 855-8308,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/19638,2003,
60707,,ITM Newspaper Media Planning & Buying,Media Buying & Planning,itmnewspapermediabuyingservices.com,Newspaper Media Planning & Buying,"Parsippany,NJ",199 Baldwin Road,Suite 150,Parsippany,NJ,7054,(973) 331-8171,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/60707,1992,
62150,,Ivor Andrew,Full Service/Integrated,www.ivorandrew.com,full-service marketing agency,"Wheaton,IL",1901 North Gary Avenue,,Wheaton,IL,60187,(630) 588-8320,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62150,2005,
3503,Interpublic Group,"IW Group, Inc.",Multicultural,www.iwgroupinc.com,"multicultural, Asian-American","Los Angeles,CA",6300 Wilshire Boulevard,Suite 2150,Los Angeles,CA,90048,(213) 262-4090,51-200,"utility companies, energy distributors, insurance, Food, restaurants, mass retailers","Walmart Stores, Inc., Southern California Edison Company, McDonald's",https://my.winmo.com/hubignite/agency_profile/3503,1990,
38436,Interpublic Group,"IW Group, Inc.",Multicultural,www.iwgroupinc.com,"full service, multicultural, Asian-American","Berkeley,CA",2120 University Avenue,Suite 331,Berkeley,CA,94704,(415) 905-0360,51-200,"banking, brokerage & investment services, insurance",,https://my.winmo.com/hubignite/agency_profile/38436,1990,
39661,,IWCO Direct,Direct / Relationship,www.iwco.com,direct mail marketing,"Chanhassen,MN",7951 Powers Boulevard,,Chanhassen,MN,55317,(952) 474-0961,1001+,,,https://my.winmo.com/hubignite/agency_profile/39661,1969,
60703,,IxCo,Digital,www.iandco.com,digital agency,"Brooklyn,NY",117 Eighth Street,,Brooklyn,NY,11215,(917) 793-9045,Nov-50,"clothing manufacturers, shoe manufacturers, packaged foods, fds & bvrgs, Retail Stores & Chains, airlines",Asics,https://my.winmo.com/hubignite/agency_profile/60703,2015,
58425,,J Public Relations,Public Relations,www.jpublicrelations.com,public relations,"San Diego,CA",2341 Fifth Avenue,,San Diego,CA,92101,(619) 255-7069,Nov-50,"packaged foods, food growers, wholesalers & distributors, airlines, hotels, motels & resorts","Hawaiian Airlines, California Olive Ranch, Lucini Italia",https://my.winmo.com/hubignite/agency_profile/58425,2004,
58426,,J Public Relations,Public Relations,www.jpublicrelations.com,public relations,"New York,NY",530 Seventh Avenue,Suite 502,New York,NY,10018,(212) 924-3600,Nov-50,tourism boards,"North Carolina Department of Commerce, Division of",https://my.winmo.com/hubignite/agency_profile/58426,2004,
3765,,"J-U Carter, Inc.",Creative/Advertising,www.j-u.com,full service,"San Clemente,CA",555 North El Camino Real,Suite A-462,San Clemente,CA,92672,(949) 852-5960,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/3765,1993,
25427,,"J. Addams & Partners, Inc.",Public Relations,www.jaddams.com,public relations firm,"Atlanta,GA",2964 Hardman Court,,Atlanta,GA,30305,(404) 231-1132,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/25427,1987,
3633,,"J. Brenlin Design, Inc.",Design,www.jbrenlin.com,design services,"Norco,CA",2054 Tandam Way,,Norco,CA,92860,(951) 549-1515,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/3633,1985,
27702,,"J. Gottheil Marketing Communications, Inc.",Full Service/Integrated,www.jgottheilmarketing.com,full service,"Toronto,ON",100 King Street West,Suite 5600,Toronto,ON,M5X 1C9,(905) 762-1620,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/27702,1997,
62003,,"J. Roderick, Inc.",Public Relations,www.jroderick.com,public relations,"Saint James,NY",278 Second Street,,Saint James,NY,11780,(631) 584-2200,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62003,2003,
62146,,J. Russell Creative Marketing,Branding,www.whoisjrussell.com,full-service,"Wenatchee,WA",25 North Wenatchee Avenue,Suite 207B,Wenatchee,WA,98801,(509) 888-9876,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62146,2002,
62511,,J. Schmid & Associates,Direct / Relationship,www.jschmid.com,direct marketing,"Mission,KS",5800 Foxridge Drive,Suite 200,Mission,KS,66202,(913) 236-8988,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62511,1983,
3661,,J. W. Morton & Associates,Creative/Advertising,www.jwmorton.com,full service,"Cedar Rapids,IA","1924 Saint Andrews Court, Northeast",,Cedar Rapids,IA,52402,(319) 378-1081,Nov-50,"accounting, consulting, law firms, software",,https://my.winmo.com/hubignite/agency_profile/3661,1984,
3658,,J.R. Thompson Company,Full Service/Integrated,www.jrthompson.com,full service,"Farmington Hills,MI",26970 Haggerty Road,Suite 100,Farmington Hills,MI,48331,(248) 553-4566,51-200,,,https://my.winmo.com/hubignite/agency_profile/3658,1974,
59230,,J.R. Thompson Company,Creative/Advertising,www.jrthompson.com,advertising,"Farmington Hills,MI",26970 Haggerty Road,,Farmington Hills,MI,48331,(248) 553-4566,51-200,,,https://my.winmo.com/hubignite/agency_profile/59230,1974,
19345,,"J.T. Mega, Inc.",Creative/Advertising,www.jtmega.com,full service,"Minneapolis,MN",4020 Minnetonka Boulevard,,Minneapolis,MN,55416,(952) 929-1370,51-200,"Food, packaged foods, food growers, wholesalers & distributors, fds & bvrgs","Bake'n Joy Foods, Inc.",https://my.winmo.com/hubignite/agency_profile/19345,1976,
62464,,J3,Media Buying & Planning,www.umww.com,media buying & planning,"New York,NY",1400 Broadway ,Fourth Floor,New York,NY,10018,(917) 265-2700,1001+,"home health care services & products, pharmaceuticals & OTC drugs, medical devices & equipment, eye care, optical, cosmetics, perfume, toiletries & personal care items, fds & bvrgs, infant & youth supplies & equipment, other packaged goods","Acuvue, BenGay, Concerta, Infant's Mylicon, Janssen Pharmaceuticals, Inc., Janssen-Biotech, Inc., Johnson & Johnson, Johnson & Johnson Family of Companies, LifeScan, Inc., Neutrogena Corporation, Nizoral, OneTouch Ultra, OneTouch Verio Reflect, Simponi, Vistakon, Xarelto, Zyrtec, Benadryl, Sudafed, Tylenol, Motrin, Kenvue, Band-Aid, Listerine, Neutrogena, Neosporin, Lubriderm, Rogaine, Johnson's Baby, Aveeno, Clean & Clear, OGX, Imodium, Calpol, Le Petit Marseillais, Desitin, Polysporin",https://my.winmo.com/hubignite/agency_profile/62464,2009,
53598,,J4 Communications,Public Relations,www.j4communications.com,"public relations, plastics & polymers industry","Chippewa Lake,OH",437 Playland Parkway,,Chippewa Lake,OH,44215,(330) 764-9444,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/53598,1990,
3683,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","New York,NY",909 Third Avenue,11th Floor,New York,NY,10022,(212) 401-7000,501-1000,"Automotive, auto manufacturers, beer, wine, liquor, spirits, business machines & equipment, fds & bvrgs, specialty retailers, computer hardware: systems, peripherals, PCs, laptops, computer hardware: components & parts, software, electrical components & devices, services: IT consulting, systems integration, IT training, Digital Business Provider, Retail, Proximity & IoT Marketing, Ecommerce Platforms & Carts, Sales Automation, Enablement & Intelligence, Channel, Partner & Local Marketing, Marketing Automation & Campaign/Lead Management, Optimization, Personalization & Testing, Content Management System (CMS) & Web Experience Management, Marketing Resource Management (MRM), Video Marketing, Business/Customer Intelligence & Data Science, iPaaS, Cloud/Data Integration & Tag Management, Mobile & Web Analytics, Budgeting & Finance, Customer Experience, Service & Success, Customer Relationship Management (CRM), Social Media Marketing & Monitoring",Jameson,https://my.winmo.com/hubignite/agency_profile/3683,1939,
37800,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","Boston,MA",500 Harrison Avenue,,Boston,MA,2118,(617) 585-7000,501-1000,"other packaged goods, Digital Business Provider",Mimecast,https://my.winmo.com/hubignite/agency_profile/37800,1939,
37948,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","San Francisco,CA",600 Battery Street,Second Floor,San Francisco,CA,94111,(415) 318-4300,501-1000,,,https://my.winmo.com/hubignite/agency_profile/37948,1939,
37979,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","Chicago,IL",875 North Michigan Avenue,27th Floor,Chicago,IL,60611,(312) 274-6060,501-1000,"beer, wine, liquor, spirits",Coors Light,https://my.winmo.com/hubignite/agency_profile/37979,1939,
38092,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","Robbinsville,NJ",Ten Applegate Drive,,Robbinsville,NJ,8691,(609) 259-0500,501-1000,"rubber, plastics and other raw goods",,https://my.winmo.com/hubignite/agency_profile/38092,1939,
38176,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","Detroit,MI",2000 Brush Street,Suite 301,Detroit,MI,48226,(313) 596-9100,501-1000,"Automotive, auto manufacturers","Chevrolet, Chevy Bolt EV, Chevy Camaro, Chevy Colorado, Chevy Corvette Stingray, Chevy Corvette Grand Sport, Chevy Corvette Z06, Chevy Corvette ZR1, Chevy Cruze, Chevy Equinox, Chevy Express, Chevy Malibu, Chevy Silverado, Chevy Sonic, Chevy Spark, Chevy Suburban, Chevy Tahoe, Chevy Traverse, Chevy Trax, Chevy Volt, Chevy Impala, Cadillac, Buick, GMC",https://my.winmo.com/hubignite/agency_profile/38176,1939,
38175,Interpublic Group,Jack Morton Worldwide,Event & Sponsorship Marketing,www.jackmorton.com,"event & sponsorship marketing, experiential marketing","Los Angeles,CA",1840 Century Park East,18th Floor,Los Angeles,CA,90067,(415) 318-4300,501-1000,,,https://my.winmo.com/hubignite/agency_profile/38175,1939,
62959,,Jack Taylor PR,Public Relations,www.jacktaylorpr.com,Public Relations and Communications Services,"Brooklyn,NY",445 Grand Street,,Brooklyn,NY,11211,(718)-387-1210,Nov-50,"Consumer Electronics, vitamins & nutritional supplements, health & fitness clubs & equipment","HyperIce, Inc., Remedy Place, Momentous, Eight Sleep",https://my.winmo.com/hubignite/agency_profile/62959,2010,
61296,,Jackrabbit Design,Design,www.jumpingjackrabbit.com,graphic design,"Milton,MA",333 Edge Hill Road,,Milton,MA,2186,(617) 298-6200,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61296,1999,
3688,,Jackson Marketing Group,Design,www.jacksonmg.com,full service,"Simpsonville,SC",1068 Holland Road,,Simpsonville,SC,29681,(864) 272-3000,51-200,"handbags, sunglasses, misc. accessories, Automotive, auto manufacturers, motorcycles, buses & other vehicles, Manufacturing, sports teams & leagues, recreational vehicles: ATVs, snowmobiles, RVs, etc., freight delivery services","Burlington Northern Santa Fe Corporation, Wiley X, Harlem Globetrotters International, Inc., NAPA Filters",https://my.winmo.com/hubignite/agency_profile/3688,1987,
3687,,Jackson Spalding Inc.,Full Service/Integrated,www.jacksonspalding.com,full service,"Atlanta,GA","1100 Peachtree Street, Northeast",Suite 1800,Atlanta,GA,30309,(404) 724-2500,51-200,"clothing manufacturers, retailers of apparel & accessories, auto manufacturers, dealerships, aftermarket, tires, parts, Beverages, beer, wine, liquor, spirits, non-alcoholic, colleges & universities, child care, elementary & secondary schools, grocery stores, restaurants, residential, hospitals, nursing homes, health care facilities, home services: pest, maid, security, fds & bvrgs, cellular phones & wireless service providers, Transportation & Shipping, logistics service providers, airlines","Primrose School Franchising Company, The Coca-Cola Company, U.S. Xpress, Piedmont Healthcare, Publix, Cricket Wireless, Interstate Batteries, Inc., University of Mississippi, Children's Healthcare of Atlanta, Mendocino Vineyards",https://my.winmo.com/hubignite/agency_profile/3687,1995,
59006,,Jacob Tyler Creative Group,Digital,www.jacobtyler.com,full service print & digital,"San Diego,CA",3525 Del Mar Heights Road,Suite 1020,San Diego,CA,92130,(619) 379-0007,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59006,2000,
3689,,"Jacobs & Clevenger, Inc.",Direct / Relationship,www.jacobsclevenger.com,"direct marketing, full service","Chicago,IL",303 E Upper Wacker Drive ,Suite 2030,Chicago,IL,60601,(312) 894-3000,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/3689,1982,
61549,,JacobsEye,Digital,www.jacobseye.com,marketing agency,"Atlanta,GA",2100 Riveredge Parkway Northwest,Suite 710,Atlanta,GA,30328,(404) 334-0096,51-200,,,https://my.winmo.com/hubignite/agency_profile/61549,2011,
62071,,Jacobson Rost,Full Service/Integrated,www.jacobsonrost.com,full service,"Chicago,IL",320 West Ohio Street,Suite 3-E,Chicago,IL,60654,(312) 274-3340,51-200,"packaged foods, fds & bvrgs, sporting goods & equipment, health & fitness clubs & equipment, pleasure boats, watercraft, other recreational equipment: pool tables, jungle gym","Carl Buddig & Company, Deli Cuts, Extra Thin, Fix Quix, Old Wisconsin Sausage",https://my.winmo.com/hubignite/agency_profile/62071,1957,
60616,,"Jadi Communications, Inc.",Creative/Advertising,www.jadicom.com,full service,"Laguna Beach,CA",1110 Glenneyre Street,,Laguna Beach,CA,92651,(949) 494-8900,Nov-50,"personal computers & organizers, credit services, business machines & equipment, computer hardware: components & parts, Search & Social Advertising, Marketing Automation & Campaign/Lead Management, Audience/Marketing Data & Data Enhancement",,https://my.winmo.com/hubignite/agency_profile/60616,1997,
57132,,Jaffe PR,Public Relations,www.jaffeassociates.com,public relations,"Washington,DC",1300 Pennsylvania Avenue Northwest,Suite 700,Washington,DC,20004,(877) 808-9600,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/57132,1978,
53602,,Jag Entertainment,Creative/Advertising,www.jagpr.com,full-service public relations,"Burbank,CA",4425 West Riverside Drive,Suite 102,Burbank,CA,91505,(818) 905-5511,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/53602,1992,
59214,,"Jajo, Inc.",Creative/Advertising,jajo.agency,advertising,"Wichita,KS",131 North Rock Island,,Wichita,KS,67202,(316) 267-6700,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59214,2003,
54196,,JAM Collective,Public Relations,www.jampr.net,public relations,"San Francisco,CA",220 Halleck Street,Suite 120,San Francisco,CA,94129,(415) 839-7546,Nov-50,"Apparel & Accessories, clothing manufacturers, shoe manufacturers, jewelry & watches, retailers of apparel & accessories, Packaged Goods, lunch boxes, thermoses, coolers, sporting goods & equipment","prAna Living, Vasque, Arc'Teryx Equipment, Inc., Osprey Packs , Rolex Oyster Watch",https://my.winmo.com/hubignite/agency_profile/54196,1998,
61286,,Jam3,Digital,www.jam3.com,digital,"Toronto,ON",325 Adelaide Street West,,Toronto,ON,M5V 1P8,(416) 531-5263,51-200,,,https://my.winmo.com/hubignite/agency_profile/61286,2004,
11838,,"James Howard, Inc.",Creative/Advertising,www.jameshoward.com,full service,"Clifton ,NJ",1500 Main Avenue,Suite 32,Clifton ,NJ,7011,(973) 928-1560,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/11838,1990,
15826,,Jamison Advertising Group,Creative/Advertising,www.jamisonadvertising.com,full service,"Chula Vista,CA",333 F Street,Suite C,Chula Vista,CA,91910,(619) 691-1200,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/15826,,
27705,,Jan Kelley,Branding,www.jankelley.com,full service,"Burlington,ON",1006 Skyview Drive,Second Floor,Burlington,ON,L7P 0V1,(905)-631-7934,51-200,"building materials & supplies, metals & mining","Glidden, Cornerstone Building Brands",https://my.winmo.com/hubignite/agency_profile/27705,1913,
61045,,Jane Smith Agency,Full Service/Integrated,www.janesmithagency.com,full service,"New York,NY",584 Broadway,Suite 509,New York,NY,10012,(646) 878-9303,Nov-50,"clothing manufacturers, retailers of apparel & accessories, cosmetics, perfume, toiletries & personal care items","Lucky Brand LLC, Lucky Brand Jeans, Cle De Peau Beaute",https://my.winmo.com/hubignite/agency_profile/61045,2015,
19911,,Jane Wesman Public Relations,Public Relations,www.wesmanpr.com,public relations firm,"New York,NY",322 Eighth Avenue,,New York,NY,10001,(212) 620-4080,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/19911,1980,
19383,,JankowskiCo.,Creative/Advertising,www.jankowskico.com,full service,"Troy,MI",570 Kirts Boulevard,Suite 202,Troy,MI,48084,(248) 404-9900,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/19383,1998,
61664,,JAR Audio,Entertainment,www.jaraudio.com,broadcast media - podcasts,"Vancouver,BC",Two - 2437 West First Avenue,,Vancouver,BC,V6K 1G5,(604) 362-5319,Nov-50,"clothing manufacturers, retailers of apparel & accessories, movies: production, distribution, theaters, banking, internet content providers, vacation & travel planners, tour operators","Expedia Group, Inc., Lululemon Corporation, Royal Bank of Canada, Cineplex Inc.",https://my.winmo.com/hubignite/agency_profile/61664,2019,
19554,,Jarrard Phillips Cate & Hancock,Public Relations,www.jarrardinc.com,public affairs specialty,"Brentwood,TN",219 Ward Circle,Suite Three,Brentwood,TN,37027,(615) 254-0575,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/19554,1983,
3710,,Jasculca / Terman & Associates,Public Relations,www.jtpr.com,"public relations, public affairs","Chicago,IL",730 North Franklin Street,Suite 510,Chicago,IL,60654,(312) 337-7400,51-200,"colleges & universities, education & training centers, oil & gas exploration, production & equipment, alternative energy, convenience stores & gas stations, telephone transmission services & equipment, cellular phones & wireless service providers",,https://my.winmo.com/hubignite/agency_profile/3710,1981,
27248,Omnicom,Javelin Agency,Direct / Relationship,www.javelinagency.com,crm & analytics,"Irving,TX",7850 North Belt Line Road,Sixth Floor,Irving,TX,75063,(972) 443-7000,201-500,"non-profit organizations, beer, wine, liquor, spirits, insurance, telephone transmission services & equipment, cellular phones & wireless service providers, communications equipment, satellites & transmission services, internet & broadband service providers",,https://my.winmo.com/hubignite/agency_profile/27248,2003,
3713,Interpublic Group,"Jay Advertising, Inc.",Full Service/Integrated,www.jayww.com,full service,"Rochester,NY",170 Linden Oaks,,Rochester,NY,14625,(585) 264-3600,51-200,"retailers of apparel & accessories, beer, wine, liquor, spirits, televisions, stereos, DVDs, Blu-Ray, photography & video equipment, grocery stores, residential, pharmaceuticals & OTC drugs, fds & bvrgs, home improvement, hardware & home decor retailers, sports teams & leagues","PGA Tour, Inc., Raymour & Flanigan, Wegmans Food Markets",https://my.winmo.com/hubignite/agency_profile/3713,1973,
